certificate_id,student_id,certificate_type,course_id,track_id,date_issued
81078,269110,1,14,\N,2022-10-20
81079,292574,1,46,\N,2022-10-21
81081,261682,1,24,\N,2022-10-21
81084,294540,1,13,\N,2022-10-21
81085,294540,1,16,\N,2022-10-21
81086,294540,1,20,\N,2022-10-21
81091,293083,1,12,\N,2022-10-21
81093,279735,1,20,\N,2022-10-21
81096,287737,1,46,\N,2022-10-21
81097,293067,1,7,\N,2022-10-21
81098,292650,1,21,\N,2022-10-21
81102,288909,1,23,\N,2022-10-21
81109,295527,1,53,\N,2022-10-21
81111,295573,1,2,\N,2022-10-21
81112,291061,1,16,\N,2022-10-21
81115,295573,1,11,\N,2022-10-21
81118,286826,1,37,\N,2022-10-21
81120,269110,1,20,\N,2022-10-21
81122,261682,1,22,\N,2022-10-21
81125,293858,1,23,\N,2022-10-21
81130,275100,1,22,\N,2022-10-21
81131,291116,1,39,\N,2022-10-22
81132,294193,1,22,\N,2022-10-22
81135,294590,1,20,\N,2022-10-22
81136,292491,1,24,\N,2022-10-22
81146,260980,1,25,\N,2022-10-22
81148,284482,1,67,\N,2022-10-22
81150,263825,1,42,\N,2022-10-22
81153,290465,1,30,\N,2022-10-22
81155,294286,1,13,\N,2022-10-22
81156,268926,1,35,\N,2022-10-22
81157,288345,1,14,\N,2022-10-22
81161,270671,1,37,\N,2022-10-22
81162,262569,1,3,\N,2022-10-22
81165,289244,1,37,\N,2022-10-22
81166,292596,1,42,\N,2022-10-22
81169,291769,1,39,\N,2022-10-23
81171,291425,1,14,\N,2022-10-23
81181,292114,1,7,\N,2022-10-23
81182,293345,1,35,\N,2022-10-23
81183,292114,1,42,\N,2022-10-23
81186,288345,2,\N,1,2022-10-23
81190,292151,1,42,\N,2022-10-23
81192,272510,1,23,\N,2022-10-23
81204,261019,1,20,\N,2022-10-23
81209,295825,1,7,\N,2022-10-23
81210,292496,1,30,\N,2022-10-23
81220,282839,1,13,\N,2022-10-24
81221,289244,1,32,\N,2022-10-24
81223,291061,1,22,\N,2022-10-24
81224,277886,1,27,\N,2022-10-24
81225,295050,1,2,\N,2022-10-24
81226,263293,1,5,\N,2022-10-24
81227,295050,1,3,\N,2022-10-24
81228,295050,1,4,\N,2022-10-24
81229,295050,1,5,\N,2022-10-24
81231,295050,1,7,\N,2022-10-24
81232,295050,1,11,\N,2022-10-24
81234,295050,1,12,\N,2022-10-24
81235,295050,1,13,\N,2022-10-24
81236,295050,1,14,\N,2022-10-24
81237,295050,1,15,\N,2022-10-24
81240,293345,1,21,\N,2022-10-24
81243,295933,1,7,\N,2022-10-24
81244,261680,1,35,\N,2022-10-24
81247,293345,1,22,\N,2022-10-24
81248,295573,1,3,\N,2022-10-24
81249,295573,1,4,\N,2022-10-24
81250,295573,1,5,\N,2022-10-24
81251,295573,1,7,\N,2022-10-24
81254,295573,1,12,\N,2022-10-24
81279,295898,1,23,\N,2022-10-24
81283,295898,1,39,\N,2022-10-24
81286,292151,1,21,\N,2022-10-24
81289,272510,1,59,\N,2022-10-24
81292,295781,1,7,\N,2022-10-24
81295,263293,1,11,\N,2022-10-24
81296,292815,1,46,\N,2022-10-24
81297,284482,1,3,\N,2022-10-24
81299,292048,1,46,\N,2022-10-25
81301,295898,1,13,\N,2022-10-25
81302,295106,1,67,\N,2022-10-25
81307,286826,1,67,\N,2022-10-25
81309,263293,1,22,\N,2022-10-25
81310,272510,1,13,\N,2022-10-25
81314,274825,1,35,\N,2022-10-25
81315,287737,1,42,\N,2022-10-25
81318,283406,1,39,\N,2022-10-25
81319,293207,1,23,\N,2022-10-25
81325,260980,1,67,\N,2022-10-25
81326,280913,1,7,\N,2022-10-25
81329,269660,1,25,\N,2022-10-25
81331,282529,1,22,\N,2022-10-25
81332,268990,1,26,\N,2022-10-25
81335,282977,1,32,\N,2022-10-25
81336,277834,1,51,\N,2022-10-25
81337,269660,1,7,\N,2022-10-26
81341,294682,1,42,\N,2022-10-26
81342,287737,1,13,\N,2022-10-26
81343,293303,1,23,\N,2022-10-26
81345,292499,1,7,\N,2022-10-26
81346,286826,1,2,\N,2022-10-26
81349,288719,1,42,\N,2022-10-26
81351,288719,1,7,\N,2022-10-26
81356,292572,1,20,\N,2022-10-26
81361,260980,1,2,\N,2022-10-26
81362,286826,1,13,\N,2022-10-26
81366,287436,1,22,\N,2022-10-26
81367,264146,1,37,\N,2022-10-26
81368,260980,1,46,\N,2022-10-26
81370,296248,1,7,\N,2022-10-26
81371,292499,1,13,\N,2022-10-26
81378,261019,1,22,\N,2022-10-26
81384,269110,1,35,\N,2022-10-27
81386,282687,1,35,\N,2022-10-27
81388,260861,1,24,\N,2022-10-27
81395,263825,1,46,\N,2022-10-27
81396,287737,1,39,\N,2022-10-27
81397,296432,1,2,\N,2022-10-27
81401,296432,1,3,\N,2022-10-27
81402,296432,1,4,\N,2022-10-27
81403,296432,1,5,\N,2022-10-27
81404,296432,1,7,\N,2022-10-27
81405,296432,1,23,\N,2022-10-27
81406,296432,1,14,\N,2022-10-27
81407,296432,1,21,\N,2022-10-27
81409,291425,1,35,\N,2022-10-27
81410,296443,1,30,\N,2022-10-27
81411,288691,1,46,\N,2022-10-27
81412,286826,1,35,\N,2022-10-27
81414,290353,1,46,\N,2022-10-27
81415,290843,1,7,\N,2022-10-27
81417,288691,1,42,\N,2022-10-27
81418,294429,1,23,\N,2022-10-27
81419,264146,2,\N,3,2022-10-27
81426,289270,1,46,\N,2022-10-27
81439,296535,1,35,\N,2022-10-27
81445,296426,1,7,\N,2022-10-28
81446,295573,1,35,\N,2022-10-28
81447,295573,1,14,\N,2022-10-28
81448,295573,1,21,\N,2022-10-28
81449,295573,1,23,\N,2022-10-28
81451,296461,1,7,\N,2022-10-28
81453,282575,1,37,\N,2022-10-28
81454,277322,1,23,\N,2022-10-28
81455,283887,1,16,\N,2022-10-28
81457,283887,1,7,\N,2022-10-28
81461,292572,1,35,\N,2022-10-28
81462,292151,1,3,\N,2022-10-28
81466,265966,1,25,\N,2022-10-28
81468,296291,1,7,\N,2022-10-28
81469,273951,1,7,\N,2022-10-28
81471,277704,1,20,\N,2022-10-28
81473,292151,2,\N,3,2022-10-28
81475,284482,1,22,\N,2022-10-29
81484,293207,1,13,\N,2022-10-29
81486,270179,1,14,\N,2022-10-29
81488,294189,1,67,\N,2022-10-29
81489,295088,1,7,\N,2022-10-29
81494,292819,1,35,\N,2022-10-29
81495,296754,1,30,\N,2022-10-29
81500,273630,1,14,\N,2022-10-29
81501,277353,1,37,\N,2022-10-29
81502,294949,1,21,\N,2022-10-29
81503,287916,1,7,\N,2022-10-29
81505,290843,1,13,\N,2022-10-29
81506,280545,1,2,\N,2022-10-29
81507,280249,1,67,\N,2022-10-30
81509,260345,1,27,\N,2022-10-30
81512,267064,1,27,\N,2022-10-30
81516,279735,1,46,\N,2022-10-30
81519,296793,1,7,\N,2022-10-30
81522,284180,1,37,\N,2022-10-30
81523,288269,1,21,\N,2022-10-30
81525,290843,1,21,\N,2022-10-30
81527,294189,1,30,\N,2022-10-30
81530,270671,1,32,\N,2022-10-30
81531,272510,1,20,\N,2022-10-30
81532,296905,1,20,\N,2022-10-31
81533,292648,1,7,\N,2022-10-31
81534,280121,1,3,\N,2022-10-31
81536,292496,1,35,\N,2022-10-31
81537,296956,1,7,\N,2022-10-31
81543,288691,1,23,\N,2022-10-31
81546,293083,1,67,\N,2022-10-31
81550,296613,1,7,\N,2022-10-31
81551,279562,1,20,\N,2022-10-31
81555,293600,1,67,\N,2022-10-31
81556,296993,1,2,\N,2022-10-31
81557,296993,1,3,\N,2022-10-31
81559,272510,1,39,\N,2022-10-31
81562,279562,1,22,\N,2022-10-31
81563,261682,2,\N,2,2022-10-31
81564,270607,1,7,\N,2022-10-31
